,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
196,141,113,89,1295,1,141,12,205,39,103,129,2,193,1,864,205,39,74,40,72,7,8765,39,74,40,197,6,3915,66,5254,517,7,2301,23,4303,68,9,7,1158,4005,317,8,261,308,209,99,20,153,1663,8,121,7073,50,48,1273,3915,15,39,170,40,152,1,50,8,22,1273,72,91,30,170,40,152,30,170,40,25,75,5314,39,152,67,113,89,30,139,676,50,1273,75,75,75,41,25,55,50,1273,34,41,170,40,25,75,5314,67,197,6,5,379,409,87,890,11,517,237,2294,3,607,4132,6,2,2498,3915,5,15,1,134,464,895,5198,1946,7074,480,3915,558,7074,480,337,113,89,8,7,70,30,139,799,517,401,40,152,70,1,1078,2,139,67,13,232,2,745,34,3915,741,40,316,16,61,73,15,35,33,78,39,2,197,2,1,691,91,8,7,205,1,864,12,517,150,3,775,1534,599,5,145,198,39,388,20,1151,257,696,257,500,5,145,39,388,20,561,2,197,479,113,739,13,18,211,7070,4,122,505,1,1118,18,5,344,48,75,3036,4,129,186,16,17,1839,39,74,248,17,4534,1694,16,3915,603,1,50,4,261,308,2472,474,128,101,114,994,1102,147,143
197,1491,1097,517,5,1,6051,533,575,5247,6,93,271,162,8769,174,76,166,9,7,886,3365,138,295,5650,1865,2253,233,9,5,3,244,199,121,1,2139,900,174,76,166,9,7,886,3365,138,482,270,461,74,40,20,19,19,165,2139,113,89,615,35,113,1730,1730,174,76,166,9,7,886,3365,138,556,270,9,4675,6579,11,69,17,2222,370,2139,174,76,166,9,7,886,3365,138,768,270,75,8770,929,2526,38,1,12,21,3,1847,174,76,166,9,7,886,3365,138,862,2288,7,321,505,517,401,40,195,3,2805,13,33,350,8771,3366,113,58,4,1,2484,1002,4,1318,4082,174,76,166,9,7,886,3365,157,1019,1097,8772,1029,8,347,6052,533,575,689,61,174,76,166,9,7,886,3365,157,620,2967,170,40,152,1062,28,7,538,1,8259,76,658,34,41,29,318,25,3,7077,8,14,7,3,607,59,1,705,217,1944,2059,4123,7,658,10,157,541,3,4627,2172,178,8773,5,3365,18,362,127,5316,6,1,25,3,232,204,1122,193,39,10,1,3916,937,8773,9,7,886,3365,157,861,14,12,35,267,439,79,35,358,6053,135,91,576,900,6,1,1627,4,9,41,74,56,396,3,3172,128,101,114,76
198,9,64,2644,178,11,3,1183,278,473,185,39,152,56,127,5009,621,3195,8,9,12,129,2,119,191,85,259,278,473,136,127,562,27,153,496,604,10,70,13,64,15,29,3,551,522,6,802,518,14,7,81,2,410,16,6858,5,16,328,8774,9,15,146,1,551,522,383,518,12,3,4305,1014,8,1780,4305,503,41,455,10,322,1136,450,187,1521,5,132,2,1899,8,1,383,4599,4918,239,115,484,1359,5,115,2271,999,1,46,15,1,137,96,1667,1870,2,1536,1739,5,115,845,625,1,514,1842,4,95,226,4189,53,247,20,9,15,3482,377,2,1,2106,6,37,596,2,2891,26,1,4048,826,2689,4,17,2203,12,14,111,2937,8,3792,55,802,8775,689,68,2,856,9,80,201,2359,17,1855,9,12,548,2739,5,14,520,8,13,22,550,3,473,12,1,162,2,197,53,13,359,2,26,1,1118,13,22,272,263,6,248,9,780,1,278,13,388,1809,191,56,2,2891,26,17,40,603,191,38,9,383,518,12,3,4305,1014,8,1780,4305,503,174,76,166,459,1058,154,411,1929,101,114,2199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,2,1517,435,7,4306,1101,146,1,2598,2800,3,317,8,22,51,8779,279,5,279,16,93,8623,14,19,3,1736,5,559,194,14,18,704,4,265,6056,72,7,870,75,704,8,494,371,417,4,8,1302,207,392,342,53,1555,74,135,68,70,13,15,6,17,2190,599,43,1,130,2843,145,14,4056,126,3,1453,5,3117,2102,750,444,5,1833,25,51,1193,16,379,78,355,4007,1760,2,4222,19,287,1231,6565,1,777,16,196,117,12,216,172,74,119,90,2,2965,69,10,9,5,97,1590,2268,209,6,1694,11,5531,766,1555,10,1,97,978,107,1,220,8,17,225,1271,2166,40,495,675,5,8,30,48,463,2,88,16,9,17,130,52,1,109,41,89,152,13,18,6,2129,392,16,1334,5,377,4753,2465,233,2151,97,80,1996,773,5,46,9,72,7,3,1846,671,135,2,1,130,72,1,766,100,444,5,1833,82,20,430,19,121,1129,1555,12,293,3,3432,3721,6,172,7,183,5,72,12,75,704,404,8,444,52,1833,25,4261,52,42,3916,5,156,734,43,1555,1919,22,2,88,16,17,2595,10,1,130,8,722,61,250,55,991,2,9,113,89,80,1833,5,444,128,101,114,963,1152,147,143
200,279,5,957,3747,39,784,38,164,2,3,1095,369,72,27,75,1770,78,8,5952,26,1,185,60,2375,1,92,759,343,732,1603,2913,4,1894,4697,58,2,1,2739,334,825,14,7,519,34,35,64,2073,40,508,651,111,404,1813,14,7,19,53,9,677,13,18,6,3,8783,8784,58,5,2,1,966,106,1410,538,3,2381,4,2389,9,15,72,7,3,523,4,971,6,24,988,3,523,4,971,29,8,402,9,1619,58,3,467,3129,4,7080,2,1,966,145,2011,68,7791,2913,4,1894,4697,5,1971,90,85,1,966,19,53,13,18,8785,1079,5319,3,467,4,1,2913,62,1472,23,50,6,1,966,106,259,2817,2,1,2030,248,210,3,3917,3,174,76,166,6058,299,3,157,492,2288,7,19,53,9,677,13,18,6536,6,3,1399,343,1080,13,245,110,2164,1894,4697,29,1,1189,966,6,3326,2829,6059,71,174,76,166,817,157,492,1437,8660,41,99,20,7081,8,9,401,40,978,58,8786,4,7080,2,1,825,145,8771,57,135,53,1,465,401,40,1208,2446,14,321,2485,39,74,40,25,14,89,34,41,170,40,215,2,458,61,111,2788,13,33,630,1304,14,2,20,3,1426,552,23,716,3529,147,143
201,72,29,4307,11,61,41,388,455,14,334,1996,53,39,42,1,833,225,311,14,7,211,736,250,58,29,4307,34,655,206,24,334,24,221,334,12,1444,6,7082,172,7,183,22,51,7083,5320,68,6856,14,18,367,10,182,8,86,258,345,269,1843,8788,12,89,309,16,172,2,195,37,87,6056,372,29,9,7,92,130,1277,533,444,92,123,200,427,472,167,22,66,645,263,171,3,5,22,87,592,2,305,1829,11,2,3916,10,9,67,250,3096,172,2442,94,28,12,3319,44,184,183,22,617,61,68,10,1,1308,24,12,4741,91,30,170,40,247,2,400,167,237,1,2512,6,1694,11,17,1804,2,6788,9,7,4779,2,1,667,1138,9,211,597,8,1,183,12,463,55,80,3,4003,4004,342,127,791,2,61,139,8,538,1427,2480,9,22,580,2787,8789,69,1,183,85,17,4450,225,886,9,99,20,2759,153,2759,6,243,126,3673,4,70,172,176,650,12,630,1,6674,311,13,22,316,67,250,6055,52,363,1,824,12,129,2,284,58,64,78,14,608,254,5,63,8,1272,1516,9,12,129,2,20,1388,14,7,121,3,420,4,81,39,74,248,728,7,414,603,128,101,114,185,687,804
202,54,36,190,31,49,42,21,1726,261,71,1170,31,713,471,1862,29,1490,32,7,380,26,3134,1120,4308,2,1221,285,42,21,2055,1,8790,456,4,261,308,3,441,54,36,351,15,10,182,261,308,502,5882,4234,22,15,1,1200,6,3,86,31,49,501,23,94,82,3110,3631,5,959,5321,3632,2,718,1,1083,2297,60,12,893,3,287,5829,11,31,3516,35,2093,88,21,155,8,24,12,129,2,1726,261,308,1,54,36,351,107,277,793,10,1690,4,2373,1,31,1055,7084,1200,6,1,49,711,4707,11,1,1064,4,4505,32,7,380,1707,4308,2204,2389,150,6,261,308,33,21,20,2169,1,54,36,351,15,1,2514,5756,27,37,481,11,492,493,356,201,6,1,2297,205,1,456,228,6450,59,94,6,3006,2016,3,1010,488,4,329,31,1255,261,308,22,7085,304,4,8791,2938,5,6060,539,5,1366,224,391,4271,5,985,1,1337,326,32,7,118,5762,24,77,271,373,642,334,1747,3890,85,1,1083,68,2591,5,1,370,4637,5,4303,115,456,2,3,5288,94,12,1332,37,1877,304,864,897,49,93,4,60,12,1862,29,261,308,19,252,4,3,354,235,118,375,49,0,0,0,0,0,0,0,0,0
203,6,1,506,98,28,12,595,11,1,47,6,180,6,3,246,109,10,230,22,51,374,23,303,223,4,161,859,52,431,63,30,62,1721,5,98,18,6,17,446,1722,98,1908,22,418,1,555,60,71,22,21,1782,1346,9,22,1251,98,34,47,65,25,51,740,17,4197,6,4241,433,2,681,1403,112,25,592,2,804,1,2557,357,2030,5,3033,3,233,44,149,5,65,6,322,2399,6,189,187,1,32,7,47,41,354,6062,1,1992,4,332,5,431,15,4124,6665,433,7,880,108,102,26,1323,6063,36,45,953,533,575,15,10,179,13,48,107,1428,8,13,99,586,3,246,109,42,20,1372,2,1863,3,3797,11,1428,106,3,199,42,20,1484,1574,2,1031,433,17,2714,82,1,149,7,589,2,2650,52,1879,10,1,3352,47,813,30,720,117,1186,564,66,120,16,1,112,65,27,2036,1686,813,6,1,234,534,6,154,298,34,112,42,20,2036,838,53,1323,2876,3,246,109,11,433,7,568,1,109,2,2729,433,7,568,82,20,791,63,13,1487,6,2651,1,454,18,550,59,37,5067,2532,16,1323,7,602,131,3177,6,6,1,207,268,109,199,435,290,314,1,83,23,587,80,295,1613,1306
204,2216,18,835,37,101,985,6,131,689,8,1,2216,48,2547,6,6066,175,2082,16,3,2550,994,23,2314,516,1,1198,3840,65,11,97,1938,2314,107,277,8,1,273,48,8798,21,121,11,79,2821,34,11,1,2574,4,83,534,19,3,833,194,8,360,3,131,1091,6,79,1396,4049,33,580,3,228,1662,8799,4,4482,1992,1,582,4,1,485,972,4,534,839,15,6,3,188,8,106,1853,3,4055,33,20,6,1490,16,83,148,222,3,386,99,20,893,37,503,4,116,5295,13,558,111,8462,562,1258,1,109,52,2532,99,20,4309,133,3,8291,2173,12,2206,2875,7,130,110,21,530,795,2,1562,11,317,1,485,36,45,1817,15,6,3,188,8,14,18,2590,1,86,131,4780,41,476,1,131,2716,8800,5,8,1,2574,4,1,529,12,360,578,701,5324,15,485,192,4,534,686,5620,7916,15,6,37,823,8,75,86,1363,11,3,2173,22,51,488,112,1781,2384,6,485,7,5322,534,116,346,252,4,1,149,7,104,292,1569,4,221,2511,156,45,46,9,314,1,54,36,116,77,133,1,1008,411,269,109,485,65,632,3806,813,2,1,112,2039,6,1,36,4,2410,727,16,3,275,6,1,83,47
205,1274,63,46,9,746,528,133,1,144,72,27,1218,8,41,103,129,2,20,2070,6,14,7,526,2,650,3,55,1246,1390,6,24,2302,107,277,29,1,32,7,1050,2302,66,15,13,677,14,33,153,344,20,1777,2,914,1,38,7,696,6,148,5,791,427,1691,820,2,1941,279,133,1,393,486,1,486,2318,820,538,1427,2480,6,1017,3,647,11,46,9,746,5170,6857,110,21,795,2,3,657,11,317,459,15,1,392,16,218,33,20,632,202,182,1,36,393,486,12,57,4,1,271,1434,234,2069,19,136,19,289,192,246,412,498,172,1007,1,324,6,138,1,3368,9,854,2971,16,47,1236,144,422,1,582,4,1,47,393,144,45,102,1051,2464,22,15,17,486,1226,2,414,46,9,746,6,397,9,7,696,28,22,418,111,2286,1073,16,3,225,647,29,9,1787,6,86,258,6,1302,207,315,24,346,13,707,6042,13,48,16,1,76,658,4,60,707,1101,6067,26,112,146,1,130,1,36,393,144,42,1155,10,179,26,345,269,708,511,803,1271,16,1334,146,1,130,25,66,284,171,3918,19,136,19,26,6068,1431,28,2195,1,591,226,2724,7089,5,18,3,2103,4,9,7,268,130
206,102,415,1977,11,937,2050,4,2360,71,32,7,102,229,415,18,6069,1483,29,3,226,1496,799,213,11,937,2050,4,2360,3369,17,124,15,10,230,415,1877,28,18,8802,16,2939,2360,146,1,2481,42,1597,2,236,19,612,19,519,3,188,26,17,124,15,102,415,12,870,3629,1483,29,2864,2127,959,691,11,4310,937,2050,4,17,1653,2360,3369,1,188,15,102,415,847,663,2,4661,2,236,19,612,19,519,415,37,947,45,28,1487,8803,11,38,6,2651,18,645,2,25,37,4291,951,4,2939,8804,8805,59,4688,6,1017,11,3,2272,1092,17,460,2730,13,22,51,3629,5,1483,6,1,213,1798,106,2647,2,236,6,1,47,13,22,2940,47,390,24,163,3,1361,120,10,1,45,31,448,12,310,6,1,47,446,202,163,415,7,4974,33,169,14,55,1464,34,21,3919,11,65,2,235,1,49,415,18,103,570,2,3,4183,47,453,116,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,248,3618,185,4,3370,2134,126,178,3,385,992,4,2793,40,2,79,39,170,40,152,28,3370,2134,12,23,24,402,39,103,739,3,153,7908,465,2134,22,150,79,6070,237,6071,734,1084,424,21,2843,494,4,60,73,2797,3000,58,4,2531,5,211,2335,6,1,278,2134,48,3618,1296,3453,186,1,34,18,1171,400,197,91,4,79,3587,1452,3692,1125,419,145,59,373,4,349,1296,10,79,1353,5,739,23,557,125,3143,8806,1114,1049,73,18,1171,558,2,557,19,3,2287,8807,89,73,7,58,6,1577,1,1711,6,60,73,597,2,763,129,58,5,297,56,1,1577,379,73,74,5,590,64,1472,79,10,2294,14,847,19,382,73,409,85,6072,11,3,552,91,39,74,193,79,34,145,6,185,5303,73,7,198,3370,70,7,14,78,2,20,3,385,992,4,2793,40,29,8,402,73,8808,5,5092,451,248,1,185,173,122,254,14,983,8809,174,76,166,5325,8810,138,768,3338,193,2134,81,5,81,279,22,2109,186,79,1296,8,360,3,1543,73,12,739,385,2120,2,1577,2134,3,1084,1711,4,243,6053,56,8811,50,28,42,982,455,39,58,63,30,193,39,128,552,114,185,687,804,0,0,0,0,0,0
208,8812,4,1,6001,438,279,8813,1,3894,4,17,1551,1,486,15,1,335,1621,50,26,5737,984,4137,4138,2706,5,4139,1003,2,3354,1,137,96,9,3,45,22,15,1,769,335,12,525,2,871,1,137,96,26,1814,1,83,4,1866,342,2673,14,6,131,5,3,6000,140,313,15,14,7015,9,7,2674,171,434,148,9,7,335,66,2932,50,26,383,518,5,924,118,209,26,3800,34,1,571,1270,48,293,623,127,1200,2,197,85,841,1,266,271,313,3801,1975,486,60,1914,3,1685,753,4,9,7,335,796,3257,315,24,346,9,669,17,104,769,335,2449,303,852,275,637,6,531,60,1584,1727,29,3064,5,1234,1805,13,669,3,4142,57,6,1021,59,1,104,18,2038,23,140,1270,8,3803,6,138,59,3,131,772,5,18,2200,16,1,464,753,1,335,22,93,5271,924,50,26,655,2436,141,74,211,2914,11,3,3622,11,7016,329,52,1991,3516,5,2223,74,1169,11,37,542,4929,41,27,5002,8,1,602,131,22,293,623,1,118,2,4781,1,6001,5,358,56,201,1024,106,24,420,12,41,478,2,476,8,1,325,99,20,623,2,195,841,6,115,4940,32,7,289,192,686,3867,5183,15,6,3,188
209,2986,639,85,225,2028,2,1065,1,207,32,7,268,109,5,721,750,23,9,819,132,22,418,1418,6,1,109,5,9,22,2218,111,6077,4,750,167,22,831,2,2027,16,172,7,1653,183,3,3372,1363,22,21,404,51,488,34,1,1217,27,624,2,1597,2,131,10,1393,181,11,3,1764,369,981,6075,18,1484,2,1,3458,6,1625,23,92,108,38,698,168,13,18,66,1484,2,1,287,393,1649,131,6,176,207,11,3,453,8815,186,8,131,543,2607,8,700,289,192,209,2,866,3,529,8,22,51,2336,85,1,4443,1355,1,183,85,1191,225,1753,6,1,32,7,109,1,134,491,2147,1129,2,6570,2607,5093,1902,1755,3,441,220,2462,28,18,923,26,1,132,183,11,8816,1350,1457,16,3,2558,8,1086,425,9,1746,29,3,981,10,179,29,1,36,1236,144,45,1227,2007,5325,4092,220,306,2477,3373,10,216,3,92,1146,3921,7,3144,4,231,4,225,443,5,1111,2697,2,9,7,130,5,2203,18,540,23,1755,2,2799,3,6570,1952,2,9,7,1012,280,313,3810,928,1238,10,1,3226,131,4,1,407,4,3371,5,1,407,4,3371,131,4,1145,171,4735,23,45,1560,3793,1807,5,1172,2032,1056,1071,5326
210,2,4026,44,4022,121,127,1730,27,1742,173,6,189,382,1499,5,609,78,90,8,12,2,139,3327,3328,3922,25,463,10,54,1015,8823,3,1416,393,8824,26,1,220,5,1,192,4,1762,200,645,8,1,338,41,8825,4784,54,1330,62,1136,11,1587,5203,6,838,2757,922,69,1,116,1278,5,3,775,8,7,55,80,111,97,338,6,189,8,369,26,117,653,6587,16,159,1750,982,190,8,8820,54,1015,8823,27,1,134,991,50,6,1,141,252,4,9,7,2,516,1,1554,113,19,1,2757,338,30,27,528,26,44,78,7093,16,3143,53,30,74,169,14,1239,78,72,371,27,117,1150,2,1,1840,8,581,2,2892,7,895,5,5651,97,8826,3035,3923,5,1111,30,74,6008,44,184,937,19,8119,6,1116,2,14,30,4026,24,16,4463,581,8,1239,2794,5,23,6072,19,276,4,1,460,5,297,2536,379,1467,8,2161,28,33,1314,265,145,718,3,992,4,14,6,17,2833,7,988,67,17,1965,33,5948,1,733,1756,8,7,1,1554,113,34,1,97,252,4,46,9,7,4954,2,516,2082,63,14,528,2,1,1554,113,12,1799,30,27,17,767,1450,5,13,2315,90,1814,20,5327,128,101,114,1329,147,143
211,997,18,1124,2,1,1496,6,213,299,1042,624,2,37,1653,59,3521,2065,16,165,500,41,417,2,1,4537,8,1,544,311,11,95,500,89,33,20,11,219,2,6721,165,1685,1222,1791,337,397,6909,270,1428,15,6,37,6700,188,843,10,179,1428,28,22,2483,3,407,6,1,3752,947,1798,156,4701,669,3,188,194,8,117,223,10,17,422,2308,8,13,48,1462,16,90,17,589,2,650,3,5898,1298,34,13,418,13,48,326,5899,5900,8425,52,48,52,2192,2,25,111,161,1068,16,111,457,4,165,234,422,1,125,840,1289,10,204,2738,2828,1109,8,14,18,21,462,2,1,223,216,13,18,1177,43,90,186,161,52,6,1,2906,551,367,8,3,92,697,2,1428,15,1,973,1633,79,395,356,2,1510,17,429,71,22,21,702,848,369,1,36,4,227,908,144,15,10,179,14,48,1848,37,183,85,555,4,161,332,100,1428,1,1931,77,300,1227,66,15,8,13,5,17,997,25,242,3781,16,6908,1428,2714,528,64,394,59,108,330,229,584,4,1920,614,17,1421,2941,1355,161,332,231,8,13,22,418,10,179,108,102,974,433,614,10,1,47,1228,8,13,321,33,586,17,1323,568,1355,332,597
212,13,299,2111,264,7,516,733,9,371,15,8,14,7,21,3,232,714,53,1,38,331,40,152,17,516,145,13,15,35,170,40,152,8,251,43,264,98,264,98,12,129,2,25,3,153,526,81,548,570,100,1,199,100,2085,30,314,40,87,772,63,125,4,98,7,348,417,58,9,470,1,439,19,1241,1092,1,269,109,12,397,613,8,376,22,156,51,3346,5,2200,16,57,2519,1,2498,346,11,1,269,205,12,9,7,1065,145,2720,4,1,3057,15,1,2466,4,1,246,109,1723,42,212,1137,1,578,4,28,12,55,3710,16,9,7,1055,9,263,52,1,4,786,4983,10,1,113,2,1230,1055,240,2198,5,28,27,1360,98,136,14,520,8,9,331,40,25,1,1065,13,901,13,254,680,648,8,1311,18,344,3,250,474,413,11,47,80,98,326,82,20,98,12,37,3611,864,13,7,3,2031,2,1,32,7,5,6,1112,1180,180,72,7,153,347,1370,8,3,199,74,348,511,47,568,5,9,7,1430,4,1311,12,4600,1136,11,24,13,7,3,8831,10,1,262,5,3,8831,10,1,450,19,3,833,13,7,991,5,98,7,109,12,704,4,8,128,101,114,797,1133,147,143
213,879,3447,60,1351,391,3289,222,19,553,1276,668,3631,78,1775,1471,668,5,1496,222,19,8843,547,1276,8843,668,22,3080,395,493,84,24,163,164,2,2125,3,249,31,208,305,2,255,84,82,887,391,1608,23,43,255,84,2,1581,84,34,93,4,127,2384,33,20,310,2,20,501,186,2,7102,5,542,3573,97,721,292,4316,783,479,391,879,752,622,500,1276,1020,3364,3753,752,5276,8844,1276,668,5,679,3728,1853,1020,164,2,2125,1922,192,4699,588,1,1201,4,6470,8,42,679,91,30,25,362,1,32,7,5910,15,7103,441,3322,2125,29,8838,7103,1306,2,7,1276,267,668,1276,668,5,1775,668,19,721,4316,362,192,4699,19,136,19,7,1865,2075,3025,7104,668,5,6655,8845,2801,4699,1020,4015,380,42,679,26,1701,3,571,31,208,7103,15,2005,2561,42,25,1497,1528,60,42,212,939,6087,341,8846,380,187,29,40,1276,40,668,5,7105,896,1276,8847,668,66,447,2,1873,30,103,6086,1857,380,16,3,153,357,1613,4,44,1550,1055,6,1,32,7,5,1160,2411,4,2942,6,32,7,1580,15,8848,8846,3322,2125,29,1432,30,103,2,679,26,31,504,29,40,22,7106,493,1019,84,24,163,106,7105,22,5179,1019,84
214,9,1012,280,12,1732,8,1,1101,48,51,1357,894,69,23,1,269,879,105,91,1,658,1011,228,1343,4,1,657,5,13,7,1732,8,30,62,5165,896,6,3,641,9,7,345,2113,8,94,410,530,2,871,618,268,8849,26,436,44,591,1324,8850,23,118,653,1132,6,1,3602,4,2393,1598,8851,16,221,8852,172,701,1902,7107,1588,1,246,412,7,236,6,3,188,669,64,506,2826,10,569,303,1006,59,597,4,5117,2079,23,9,7,345,62,150,164,2,1289,63,41,25,2323,1101,6,1,336,4,95,1653,826,183,41,25,5032,848,1,658,2075,7,2459,52,2456,826,529,13,15,1,627,8,4786,58,6,1,188,27,826,183,1,658,2075,7,2459,5,826,529,106,10,1,130,2632,46,9,198,1334,2,4203,435,290,7,1101,59,1,109,9,7,280,12,1732,8,172,2323,1,1012,2848,1101,1357,87,382,8,7,21,1,824,41,193,3,3805,173,280,9,677,172,18,10,3,6022,8853,1636,58,13,18,371,6,1,4787,1,54,36,18,21,1352,29,1,81,8,13,48,1,1101,172,409,90,186,4317,67,8,280,9,82,21,718,111,58,53,30,62,2113,5571,1023,784,9,552,23,2639,5552,147,143
215,207,130,11,303,373,5,1833,1379,21,703,6,157,2,3,613,2602,2414,23,3,140,2311,3279,30,497,766,187,1261,2,4679,355,1261,100,1,137,96,5,1420,2,4222,19,287,1231,4,1935,7,92,853,225,118,1,766,27,252,4,172,7,183,85,1,7031,4,32,7,393,653,8,132,3,130,4,5337,5,8855,2,1,109,6,9,7,1396,5,721,750,23,9,2203,231,8,926,5,1,38,3146,172,5,17,1558,25,928,1493,8,1,131,99,121,1048,2,3,1757,599,53,444,1407,3340,17,7108,2,1,131,5,8,30,893,61,3,2487,1162,1,480,2908,666,19,1757,27,3,86,258,479,5733,29,493,356,3,86,258,1016,674,5733,29,492,411,356,3,461,674,1383,29,181,567,356,5,3,479,6,485,2290,295,411,356,1,1461,15,444,7,997,6861,5,17,2099,5620,25,831,2,410,19,10,1,2025,2938,14,15,2,1060,1,324,4,2487,1162,444,22,831,2,21,769,1650,22,1619,69,17,8856,5,42,6575,17,769,2,461,485,86,258,5,213,299,1042,3634,178,1,541,2584,356,3,6088,2525,4,444,7,1476,1213,272,784,444,7,500,33,497,2403,481,1522,53,13,62,21,2,1435,19,1524
216,449,3926,4,31,49,294,233,47,5,2654,71,32,7,47,45,281,1029,449,15,10,569,8,13,12,3926,1,47,5,36,4,227,42,1242,3,522,599,10,31,160,8,74,20,998,85,148,23,38,46,9,41,388,20,561,2,119,2,37,599,6,1,522,35,267,153,3926,43,14,1,2193,45,107,1471,7,24,163,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,23,1,32,7,94,171,3,319,2,3331,1246,159,2145,362,127,2470,27,3147,187,1007,5,7109,464,5,92,118,209,1191,2,20,2250,5,2265,1,419,4,221,1116,1217,3635,5338,16,1511,3631,8859,57,4,1,278,7,1301,1982,659,5,4788,6,491,142,158,187,361,25,2192,2,2,1,137,96,6,1745,4,8860,24,5626,92,38,698,168,7,105,6,909,417,68,16,3,274,8,835,2131,1533,4,867,4,1000,6,1497,897,2,3635,5,6058,8861,94,831,2,711,1,355,53,1,2145,62,645,2,20,477,2123,2,772,673,5,3147,3,4318,2216,2602,6,3635,10,296,1380,2,3,2668,565,11,38,2577,4420,4759,69,1116,8398,8861,7110,904,1,2170,22,21,3900,3,2735,446,116,163,7110,3,92,5,1399,343,785,1165,488,11,37,1893,565,69,4759,1,4682,529,2686,4687,11,55,80,3,206,5,876,2733,6,1396,4,4759,59,1116,340,15,30,792,3,2532,5,25,374,1,118,4,5680,1,109,4759,1587,3039,3,226,581,8862,10,3461,818,59,477,124,6,1717,13,22,51,1344,23,9,7,291,4,422,229,962,7110,5298,12,57,4,3635,544,389,1895,5,12,1251,23,92,38,3,8863,5213,6,3,8864,6,2228
218,944,4,44,2210,925,3,32,7,2969,5,806,891,686,15,1,118,12,309,2,6009,1,7112,4319,319,6,3,162,8,7,134,7742,5,2737,11,1,7115,5,8,12,318,6091,11,1,769,877,3064,625,1,860,783,3460,1077,989,2507,86,258,7,229,929,2543,213,175,2482,3064,1909,1020,5,3893,1,564,215,1925,2,711,822,8,1,319,42,21,8871,1659,3637,1925,15,928,115,1778,12,3,6092,84,635,1514,208,2204,1,1622,74,3821,3454,6092,84,4,1,1895,14,6090,1,564,342,15,24,2260,72,33,211,20,3,1161,5045,11,57,6,567,3637,633,72,12,704,8,924,497,6090,1010,2365,208,10,1,454,52,2037,4,1,465,126,1925,22,15,3637,28,846,20,1346,27,8872,2,259,1798,205,2969,5,806,8873,2202,97,7116,2,2655,44,2444,1,8866,148,369,66,1241,8,1925,22,21,3031,111,532,4178,1,319,14,7,19,53,1925,22,2417,3,304,1108,2,1836,34,228,5341,122,232,13,12,29,8874,3,512,15,5272,969,306,4,1,691,5,1244,5342,4,1,369,30,66,170,40,152,53,13,7,4789,100,924,609,4,50,1,564,15,1925,66,525,8867,2,1356,3636,822,12,21,1526,16,97,32,7,653
